fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
1,315_999,"315,999","401,368",2,0.6278735632183908,0.6000000238418579,0.7011697292327881,0.4912280701754385,0.4937106918238994,0.7889447236180904,0.6073500967117988,0.5398492462311557,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
2,421_463,"421,463","368,315",5,0.6683785766691123,0.5974358916282654,0.7980606555938721,0.6005025125628141,0.5806451612903226,0.7236180904522613,0.6442953020134228,0.6077119264665034,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
3,346_444,"346,444","463,401",2,0.6322254335260116,0.5555555820465088,0.6942198872566223,0.5703517587939698,0.5443548387096774,0.6994818652849741,0.6122448979591837,0.6192341716163275,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
4,311_342,"311,342","999,401",3,0.6572871572871573,0.5284552574157715,0.6957911849021912,0.5732323232323232,0.5576208178438662,0.75,0.6396588486140725,0.5992857142857143,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
5,340_368_401,"340,368,401","311,444",1,0.5465994962216625,0.4524999856948852,0.7396166920661926,0.5089285714285714,0.5078125,0.4659498207885305,0.4859813084112149,0.5286929680225513,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
1,315_999,"315,999","401,368",21,0.7198275862068966,0.7638888955116272,0.5112969279289246,0.4736842105263157,0.4696132596685083,0.4271356783919598,0.4473684210526316,0.433894472361809,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features1d_cnn
2,421_463,"421,463","368,315",17,0.6808510638297872,0.6897435784339905,0.6217151880264282,0.5150753768844221,0.5245901639344263,0.321608040201005,0.3987538940809969,0.5616272316355647,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features1d_cnn
3,346_444,"346,444","463,401",9,0.5997109826589595,0.5501354932785034,0.680882453918457,0.5175879396984925,0.5015105740181269,0.8601036269430051,0.6335877862595419,0.7197017566030584,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features1d_cnn
4,311_342,"311,342","999,401",1,0.5079365079365079,0.4905149042606354,0.6903166174888611,0.5126262626262627,0.5466666666666666,0.205,0.2981818181818181,0.5026530612244899,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features1d_cnn
5,340_368_401,"340,368,401","311,444",12,0.5541561712846348,0.7250000238418579,0.6635636687278748,0.5035714285714286,0.5019762845849802,0.4551971326164875,0.4774436090225564,0.5180168114389214,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features1d_cnn
1,315_999,"315,999","401,368",44,0.8548850574712644,0.7611111402511597,0.475543200969696,0.4761904761904761,0.4803149606299212,0.6130653266331658,0.5386313465783664,0.474396984924623,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features2d_cnn
2,421_463,"421,463","368,315",2,0.6346294937637564,0.6743589639663696,0.597269594669342,0.4723618090452261,0.4466019417475728,0.2311557788944723,0.304635761589404,0.5197343501426732,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features2d_cnn
3,346_444,"346,444","463,401",1,0.6040462427745664,0.5121951103210449,0.7430835366249084,0.5201005025125628,0.502906976744186,0.8963730569948186,0.6443202979515829,0.7503854416782509,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features2d_cnn
4,311_342,"311,342","999,401",2,0.6774891774891775,0.4471544623374939,0.7921081185340881,0.5757575757575758,0.5754716981132075,0.61,0.5922330097087378,0.6047959183673468,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features2d_cnn
5,340_368_401,"340,368,401","311,444",1,0.5004198152812762,0.5224999785423279,0.701403021812439,0.5053571428571428,0.5027173913043478,0.6630824372759857,0.5718701700154559,0.4376458883404125,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\features2d_cnn
1,315_999,"315,999","401,368",20,0.7227011494252874,0.7833333611488342,0.467599481344223,0.4812030075187969,0.4823008849557522,0.5477386934673367,0.5129411764705882,0.5295979899497487,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
2,421_463,"421,463","368,315",15,0.6727806309611152,0.6820513010025024,0.6132432222366333,0.6256281407035176,0.6329787234042553,0.5979899497487438,0.6149870801033591,0.6765233201181788,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
3,346_444,"346,444","463,401",11,0.6553468208092486,0.5826558470726013,0.6728169322013855,0.5778894472361809,0.5389408099688473,0.8963730569948186,0.6731517509727627,0.6930115000631871,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
4,311_342,"311,342","999,401",13,0.7287157287157288,0.5853658318519592,0.6548879742622375,0.6388888888888888,0.6051660516605166,0.82,0.6963906581740976,0.565,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
5,340_368_401,"340,368,401","311,444",5,0.5768261964735516,0.5249999761581421,0.6952903270721436,0.4696428571428571,0.4715189873417721,0.5340501792114696,0.5008403361344538,0.4507583004885266,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_121800_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
