fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
1,311,311,401,230,0.7631874298540965,0.6449704170227051,0.6298025846481323,0.715,0.6503496503496503,0.93,0.7654320987654321,0.8565,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
2,315,315,421,34,0.6237172177879133,0.5707070827484131,0.6858913898468018,0.4723618090452261,0.4807692307692308,0.7575757575757576,0.5882352941176471,0.4981818181818181,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
3,340,340,999,11,0.6750428326670475,0.6299999952316284,0.6293776631355286,0.485,0.4873949579831932,0.58,0.5296803652968036,0.4331,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
4,342,342,401,6,0.5677491601343785,0.526627242565155,0.6732813715934753,0.5714285714285714,0.5689655172413793,0.66,0.6111111111111112,0.5825,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
5,346,346,311,125,0.9121505989731888,0.7200000286102295,0.6233237981796265,0.3484848484848485,0.3953488372093023,0.7311827956989247,0.5132075471698113,0.1764464925755248,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
6,368,368,315,2,0.501419647927314,0.4824120700359344,0.6977349519729614,0.4869109947643979,0.5089285714285714,0.57,0.5377358490566038,0.4412087912087912,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
7,401,401,311,497,0.808641975308642,0.7599999904632568,0.4604614078998565,0.6390532544378699,0.6956521739130435,0.4050632911392405,0.512,0.7023909985935303,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
8,421,421,444,221,0.7809469480889903,0.6299999952316284,0.6285445690155029,0.5252525252525253,0.7777777777777778,0.0707070707070707,0.1296296296296296,0.5905519844913785,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
9,444,444,342,20,0.6096866096866097,0.5408163070678711,0.6944646835327148,0.595,0.5714285714285714,0.76,0.6523605150214592,0.5954,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
10,463,463,999,59,0.7173043974871502,0.5249999761581421,0.6878026127815247,0.53,0.5185185185185185,0.84,0.6412213740458015,0.5440999999999999,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
11,999,999,421,73,0.6565887050770108,0.5959596037864685,0.6726433038711548,0.415,0.4413793103448276,0.64,0.5224489795918368,0.4504,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\raw_eegnetlike
1,311,311,401,147,0.6930415263748597,0.692307710647583,0.632014274597168,0.76,0.9814814814814816,0.53,0.6883116883116883,0.9686,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
2,315,315,421,1,0.5501710376282782,0.5707070827484131,0.6775333285331726,0.3266331658291457,0.3722627737226277,0.5151515151515151,0.4322033898305085,0.2949494949494949,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
3,340,340,999,1,0.5071387778412336,0.4749999940395355,0.6937286257743835,0.425,0.4468085106382978,0.63,0.5228215767634855,0.3941,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
4,342,342,401,306,0.8135498320268757,0.7633135914802551,0.5293592214584351,0.4846938775510204,0.4973821989528796,0.95,0.6529209621993127,0.1382291666666666,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
5,346,346,311,264,0.9184255561893896,0.9900000095367432,0.200954407453537,0.3636363636363636,0.3892617449664429,0.6236559139784946,0.4793388429752066,0.1860727086533538,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
6,368,368,315,1,0.488358886996025,0.4824120700359344,0.7044599652290344,0.4659685863874345,0.4722222222222222,0.17,0.25,0.4867032967032967,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
7,401,401,311,119,0.8114478114478114,0.975000023841858,0.2725123465061188,0.6804733727810651,0.8378378378378378,0.3924050632911392,0.5344827586206896,0.8255977496483826,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
8,421,421,444,23,0.7313177410154021,0.6299999952316284,0.6181990504264832,0.5808080808080808,1.0,0.1616161616161616,0.2782608695652174,0.8512396694214875,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
9,444,444,342,1,0.5236467236467236,0.3622449040412903,0.7141460180282593,0.46,0.3666666666666666,0.11,0.1692307692307692,0.4186999999999999,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
10,463,463,999,3,0.5271273557966876,0.4950000047683716,0.7068666815757751,0.425,0.3255813953488372,0.14,0.1958041958041958,0.3318,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
11,999,999,421,2,0.5419281232173417,0.5757575631141663,0.6817097663879395,0.345,0.3868613138686131,0.53,0.4472573839662447,0.2759,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features1d_cnn
1,311,311,401,1,0.5375982042648709,0.5739644765853882,0.6593391299247742,0.92,0.946808510638298,0.89,0.9175257731958762,0.9772,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
2,315,315,421,1,0.6191562143671607,0.5505050420761108,0.6939647793769836,0.4371859296482412,0.4403669724770642,0.4848484848484848,0.4615384615384615,0.4048484848484848,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
3,340,340,999,1,0.5802398629354655,0.4350000023841858,0.7302877306938171,0.73,0.896551724137931,0.52,0.6582278481012658,0.8493,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
4,342,342,401,1,0.5313549832026876,0.5621301531791687,0.6716476082801819,0.3928571428571428,0.2285714285714285,0.08,0.1185185185185185,0.3167708333333333,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
5,346,346,311,72,0.9657729606389048,0.9800000190734864,0.1998774707317352,0.3434343434343434,0.364963503649635,0.5376344086021505,0.4347826086956521,0.2307219662058371,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
6,368,368,315,3,0.5752413401476434,0.5276381969451904,0.7250131368637085,0.93717277486911,0.9074074074074074,0.98,0.9423076923076924,0.9824175824175824,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
7,401,401,311,353,0.8063973063973064,0.9549999833106996,0.2619020342826843,0.5857988165680473,1.0,0.1139240506329113,0.2045454545454545,0.8334739803094233,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
8,421,421,444,336,0.9526525955504848,0.8450000286102295,0.407351016998291,0.51010101010101,1.0,0.0202020202020202,0.0396039603960396,0.6709519436792164,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
9,444,444,342,1,0.5122507122507123,0.4795918464660644,0.7046904563903809,0.395,0.1111111111111111,0.03,0.0472440944881889,0.183,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
10,463,463,999,1,0.6664762992575671,0.5550000071525574,0.7522311210632324,0.405,0.424,0.53,0.4711111111111111,0.3671999999999999,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
11,999,999,421,41,0.7387335995436395,0.6010100841522217,0.6792916059494019,0.45,0.4358974358974359,0.34,0.3820224719101123,0.4141999999999999,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\features2d_cnn
1,311,311,401,148,0.7390572390572391,0.639053225517273,0.6274830102920532,0.765,0.7476635514018691,0.8,0.7729468599033816,0.8653,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
2,315,315,421,19,0.6801596351197263,0.6262626051902771,0.6474589705467224,0.4673366834170854,0.4785276073619632,0.7878787878787878,0.5954198473282443,0.6059595959595959,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
3,340,340,999,58,0.6796116504854369,0.5899999737739563,0.674912691116333,0.545,0.5789473684210527,0.33,0.4203821656050955,0.6047,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
4,342,342,401,51,0.7855543113101904,0.692307710647583,0.5787501335144043,0.5051020408163265,0.5080213903743316,0.95,0.662020905923345,0.414375,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
5,346,346,311,296,0.9092983456930976,0.9300000071525574,0.3204475343227386,0.4242424242424242,0.441340782122905,0.8494623655913979,0.5808823529411765,0.29810547875064,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
6,368,368,315,22,0.5877342419080068,0.5778894424438477,0.6795504689216614,0.8429319371727748,0.7966101694915254,0.94,0.8623853211009175,0.94,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
7,401,401,311,90,0.8832772166105499,0.9350000023841858,0.3182796835899353,0.6804733727810651,0.8378378378378378,0.3924050632911392,0.5344827586206896,0.7624472573839663,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
8,421,421,444,342,0.7872219053051911,0.8050000071525574,0.4748198986053467,0.5606060606060606,1.0,0.1212121212121212,0.2162162162162162,0.7878787878787878,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
9,444,444,342,9,0.5259259259259259,0.5102040767669678,0.7060577273368835,0.51,0.5050505050505051,1.0,0.6711409395973155,0.5848,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
10,463,463,999,1,0.5157053112507138,0.3799999952316284,0.7064269781112671,0.54,0.5298507462686567,0.71,0.6068376068376068,0.5643,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
11,999,999,421,24,0.764403879064461,0.7020202279090881,0.576653778553009,0.52,0.5714285714285714,0.16,0.25,0.4974999999999999,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-31_160301_LOSO_nvalsubj1\results\hybrid_cnn
