fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
1,315_999,"315,999",368,8,0.7463164638052531,0.7486910820007324,0.5600159168243408,0.4837092731829573,0.4889589905362776,0.7788944723618091,0.6007751937984496,0.5306030150753769,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\raw_eegnetlike
2,421_463,"421,463",401,1,0.5498737373737373,0.5088757276535034,0.6847252249717712,0.5552763819095478,0.5426356589147286,0.7035175879396985,0.612691466083151,0.6134693568344234,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\raw_eegnetlike
3,346_444,"346,444",999,8,0.7237604636188023,0.675000011920929,0.6253905296325684,0.5678391959798995,0.5450643776824035,0.6580310880829016,0.596244131455399,0.584051560722861,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\raw_eegnetlike
4,311_342,"311,342",401,1,0.5542244640605296,0.4970414340496063,0.7020620107650757,0.5757575757575758,0.5714285714285714,0.64,0.6037735849056604,0.5821683673469388,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\raw_eegnetlike
5,340_368_401,"340,368,401",311,2,0.6283249460819554,0.6100000143051147,0.6744632720947266,0.5089285714285714,0.5060975609756098,0.5949820788530465,0.5469522240527183,0.5098024209492468,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\raw_eegnetlike
1,315_999,"315,999",368,92,0.9135169762972454,0.7905759215354919,0.3700861036777496,0.556390977443609,0.6527777777777778,0.236180904522613,0.3468634686346863,0.5201507537688442,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\features1d_cnn
2,421_463,"421,463",401,15,0.6767676767676768,0.6449704170227051,0.6080049872398376,0.5527638190954773,0.5695364238410596,0.4321608040201005,0.4914285714285714,0.6316759677785915,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\features1d_cnn
3,346_444,"346,444",999,1,0.4964584674822923,0.5299999713897705,0.6960598230361938,0.5829145728643216,0.5564853556485355,0.689119170984456,0.6157407407407407,0.6376089978516365,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\features1d_cnn
4,311_342,"311,342",401,55,0.8486759142496847,0.7633135914802551,0.5637860894203186,0.696969696969697,0.6470588235294118,0.88,0.7457627118644068,0.5398214285714286,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\features1d_cnn
5,340_368_401,"340,368,401",311,23,0.715312724658519,0.6349999904632568,0.6105902194976807,0.3464285714285714,0.2698412698412698,0.1827956989247312,0.2179487179487179,0.3041237770889935,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_073937_GROUPKFOLD_nvalsubj1\results\features1d_cnn
