fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc
1,315_999,"315,999",368,40,0.8545803971812941,0.8586387634277344,0.325790673494339,0.518796992481203,0.5231788079470199,0.3969849246231156,0.4514285714285714,0.4730150753768845
2,421_463,"421,463",401,13,0.7051767676767676,0.6094674468040466,0.6298064589500427,0.5201005025125628,0.5253164556962026,0.41708542713567837,0.4649859943977591,0.5848589682078735
3,346_444,"346,444",999,2,0.5370251126851255,0.5,0.695808470249176,0.6130653266331658,0.6242038216560509,0.5077720207253886,0.56,0.6523442436496903
4,311_342,"311,342",401,27,0.805170239596469,0.6863905191421509,0.6105701327323914,0.7095959595959596,0.6470588235294118,0.935,0.7648261758691206,0.6087244897959183
5,340_368_401,"340,368,401",311,14,0.621135873472322,0.6449999809265137,0.6556354761123657,0.45357142857142857,0.45195729537366547,0.4551971326164875,0.45357142857142857,0.43772241992882566
