model_name,result_dir,n_folds,validation_method,n_splits,use_validation_subject,n_validation_subjects,validation_seed,epochs,batch_size,learning_rate,weight_decay,patience,validation_frequency,early_stopping_metric,label_smoothing,epoch_accuracy_mean,epoch_accuracy_std,epoch_accuracy_min,epoch_accuracy_max,epoch_precision_mean,epoch_precision_std,epoch_precision_min,epoch_precision_max,epoch_recall_mean,epoch_recall_std,epoch_recall_min,epoch_recall_max,epoch_f1_mean,epoch_f1_std,epoch_f1_min,epoch_f1_max,epoch_roc_auc_mean,epoch_roc_auc_std,epoch_roc_auc_min,epoch_roc_auc_max
Raw EEGNet-like CNN,outputs\results\raw_eegnetlike_loso_nvalsubj1_2026-05-24_162023,11,LOSO,5,True,1,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5634361249523864,0.06004347691758365,0.455,0.6910994764397905,0.547843117103879,0.05628209051102912,0.4444444444444444,0.6518518518518519,0.6252179428195613,0.2094775821869019,0.3164556962025316,0.88,0.5712100389652881,0.12198511867184708,0.3846153846153846,0.7489361702127659,0.5994369887831099,0.07199128144073397,0.4668,0.6971428571428572
Features1D CNN,outputs\results\features1d_cnn_loso_nvalsubj1_2026-05-24_172257,11,LOSO,5,True,1,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5749351606434125,0.1973897186912246,0.3282828282828283,0.975,0.5571392531066353,0.2845365063775209,0.0,0.9702970297029704,0.5892887822506591,0.3453031980716232,0.0,0.98,0.5361217342560191,0.27245026168669595,0.0,0.9751243781094528,0.5343439701329328,0.29569945973048023,0.1708141321044547,0.9965
Features2D CNN,outputs\results\features2d_cnn_loso_nvalsubj1_2026-05-24_172402,11,LOSO,5,True,1,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5625184486004783,0.17093386328276625,0.321608040201005,0.945,0.5918503227923627,0.2038041734407365,0.25,0.9494949494949496,0.6584789953808848,0.3286459375712418,0.050632911392405,1.0,0.5650346158799877,0.2371746458539916,0.0952380952380952,0.9447236180904522,0.5961188168288831,0.2964883578709304,0.1759375,0.9857
Hybrid Raw + Features CNN,outputs\results\hybrid_cnn_loso_nvalsubj1_2026-05-24_172558,11,LOSO,5,True,1,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5941823358963836,0.1828337329930271,0.2222222222222222,0.88,0.5607382843664096,0.2545779260782543,0.0,0.8571428571428571,0.6085254302556354,0.28669084825407826,0.0,0.95,0.5666361335589575,0.24744881802199342,0.0,0.8846153846153846,0.6290019161926149,0.23995005694362123,0.0754736303123399,0.9502
