fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
1,315_999,"315,999","401,368",2,0.6278735632183908,0.6000000238418579,0.7011697292327881,0.4912280701754385,0.4937106918238994,0.7889447236180904,0.6073500967117988,0.5398492462311557,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
2,421_463,"421,463","368,315",8,0.7344093910491563,0.5692307949066162,0.8173404932022095,0.5879396984924623,0.5764192139737991,0.6633165829145728,0.616822429906542,0.6465240776748062,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
3,346_444,"346,444","463,401",1,0.5657514450867052,0.5284552574157715,0.6961532831192017,0.5728643216080402,0.5539906103286385,0.6113989637305699,0.5812807881773399,0.5943889801592317,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
4,311_342,"311,342","999,401",4,0.683982683982684,0.5582655668258667,0.6791461706161499,0.5808080808080808,0.5691056910569106,0.7,0.6278026905829597,0.6020918367346939,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
5,340_368_401,"340,368,401","311,444",1,0.5684298908480269,0.4925000071525574,0.7134271264076233,0.4964285714285714,0.4954128440366973,0.5806451612903226,0.5346534653465347,0.4754014719575505,Raw EEGNet-like CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\raw_eegnetlike
1,315_999,"315,999","401,368",215,0.9418103448275862,0.8305555582046509,0.4325405657291412,0.5263157894736842,0.5892857142857143,0.1658291457286432,0.2588235294117647,0.4915075376884422,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features1d_cnn
2,421_463,"421,463","368,315",19,0.6933235509904622,0.7538461685180664,0.5309976935386658,0.5552763819095478,0.5774647887323944,0.4120603015075377,0.4809384164222874,0.6254387515466782,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features1d_cnn
3,346_444,"346,444","463,401",3,0.5332369942196532,0.5311653017997742,0.6905205249786377,0.6130653266331658,0.568904593639576,0.8341968911917098,0.6764705882352942,0.7334512826993556,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features1d_cnn
4,311_342,"311,342","999,401",3,0.5483405483405484,0.4932249188423157,0.7097116112709045,0.5328282828282829,0.5212464589235127,0.92,0.6654611211573237,0.5723979591836735,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features1d_cnn
5,340_368_401,"340,368,401","311,444",1,0.5104953820319059,0.5425000190734863,0.694673478603363,0.4678571428571428,0.4776470588235294,0.7275985663082437,0.5767045454545454,0.3858977793084095,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features1d_cnn
