model_name,result_dir,n_folds,validation_method,n_splits,use_validation_subject,n_validation_subjects,validation_seed,epochs,batch_size,learning_rate,weight_decay,patience,validation_frequency,early_stopping_metric,label_smoothing,epoch_accuracy_mean,epoch_accuracy_std,epoch_accuracy_min,epoch_accuracy_max,epoch_precision_mean,epoch_precision_std,epoch_precision_min,epoch_precision_max,epoch_recall_mean,epoch_recall_std,epoch_recall_min,epoch_recall_max,epoch_f1_mean,epoch_f1_std,epoch_f1_min,epoch_f1_max,epoch_roc_auc_mean,epoch_roc_auc_std,epoch_roc_auc_min,epoch_roc_auc_max
Raw EEGNet-like CNN,outputs\results\raw_eegnetlike_groupkfold_nvalsubj2_2026-07-29_044036,5,GROUPKFOLD,5,True,2,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5488486472386234,0.04647260649627842,0.4912280701754385,0.6005025125628141,0.5368288019335532,0.03574192111435531,0.4937106918238994,0.5806451612903226,0.6855989000287713,0.1271925454839109,0.4659498207885305,0.7889447236180904,0.5979060907419386,0.0646475043085025,0.4859813084112149,0.6442953020134228,0.5789548053244504,0.04158798584148691,0.5286929680225513,0.6192341716163275
Features1D CNN,outputs\results\features1d_cnn_groupkfold_nvalsubj2_2026-07-29_050403,5,GROUPKFOLD,5,True,2,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5045090436613843,0.01802528517746163,0.4736842105263157,0.5175879396984925,0.5088713897745418,0.028803158160343695,0.4696132596685083,0.5466666666666666,0.45380889563049154,0.24757409453194193,0.205,0.8601036269430051,0.451067105719509,0.12261095207706324,0.2981818181818181,0.6335877862595419,0.5471786666527686,0.10681670001745734,0.433894472361809,0.7197017566030584
Features2D CNN,outputs\results\features2d_cnn_groupkfold_nvalsubj2_2026-07-29_050431,5,GROUPKFOLD,5,True,2,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5099535012725968,0.04185493265699135,0.4723618090452261,0.5757575757575758,0.5016025937078471,0.04727003229465875,0.4466019417475728,0.5754716981132075,0.6027353199596884,0.23879684625833003,0.2311557788944723,0.8963730569948186,0.5303381171687094,0.13186940285782245,0.304635761589404,0.6443202979515829,0.5573917166906612,0.12463847959671472,0.4376458883404125,0.7503854416782509
Hybrid Raw + Features CNN,outputs\results\hybrid_cnn_groupkfold_nvalsubj2_2026-07-29_050524,5,GROUPKFOLD,5,True,2,42,100,32,0.0003,0.0001,30,30,val_loss,0.0,0.5586504682980482,0.07939586745394293,0.4696428571428571,0.6388888888888888,0.5461810914662286,0.07197323580930018,0.4715189873417721,0.6329787234042553,0.6792303758844737,0.1672829862262088,0.5340501792114696,0.8963730569948186,0.5996622003710523,0.08983075388327223,0.5008403361344538,0.6963906581740976,0.5829782221239281,0.10187342753116549,0.4507583004885266,0.6930115000631871
