fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
9,444,444,342,3,0.5150997150997151,0.3928571343421936,0.7264837026596069,0.435,0.4610778443113772,0.77,0.5767790262172284,0.3510999999999999,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features1d_cnn
10,463,463,999,1,0.5339805825242718,0.4950000047683716,0.7022156715393066,0.465,0.4710743801652892,0.57,0.5158371040723982,0.455,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features1d_cnn
11,999,999,421,3,0.4957216200798631,0.5101010203361511,0.6969403028488159,0.44,0.4361702127659574,0.41,0.422680412371134,0.4349,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features1d_cnn
1,311,311,401,1,0.5375982042648709,0.5739644765853882,0.6593391299247742,0.92,0.946808510638298,0.89,0.9175257731958762,0.9772,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
2,315,315,421,1,0.6009122006841505,0.5050504803657532,0.7748466730117798,0.4120603015075377,0.375,0.2727272727272727,0.3157894736842105,0.3272727272727272,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
3,340,340,999,3,0.6641918903483723,0.4350000023841858,0.7410405278205872,0.765,0.9344262295081968,0.57,0.7080745341614907,0.8859999999999999,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
4,342,342,401,15,0.7172452407614781,0.5680473446846008,0.6587216258049011,0.4744897959183674,0.492063492063492,0.93,0.643598615916955,0.2109375,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
5,346,346,311,64,0.96406160867085,0.9700000286102296,0.2003222107887268,0.3333333333333333,0.375796178343949,0.6344086021505376,0.472,0.2116743471582181,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
6,368,368,315,1,0.5195911413969335,0.5276381969451904,0.7254655361175537,0.8743455497382199,0.8166666666666667,0.98,0.8909090909090909,0.9850549450549452,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
7,401,401,311,83,0.7048260381593715,0.8999999761581421,0.3694081306457519,0.5384615384615384,1.0,0.0126582278481012,0.025,0.7053445850914205,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
